"ALLCOLROW","harvest_area"
"CR235245",3754.37939453125
"CR235246",3975.00830078125
"CR235247",4023.73291015625
"CR235248",4048.19848632812
"CR235249",3223.12475585938
"CR235250",2913.623046875
"CR235251",2784.43676757812
"CR235252",2759.42822265625
"CR235258",39.5843048095703
"CR235260",2.88824534416199
"CR235262",3.5797438621521
"CR236233",300.665313720703
"CR236234",1018.86938476562
"CR236235",968.990600585938
"CR236236",1333.14428710938
"CR236237",1060.49951171875
"CR236238",2761.16967773438
"CR236239",2147.55444335938
"CR236240",785.169982910156
"CR236241",668.490905761719
"CR236242",1496.10327148438
"CR236243",2066.65502929688
"CR236244",2785.48657226562
"CR236245",4055.71801757812
"CR236246",4719.193359375
"CR236247",4723.13623046875
"CR236248",4458.71240234375
"CR236249",3757.43603515625
"CR236250",3053.64599609375
"CR236251",2373.50659179688
"CR236252",2434.02099609375
"CR236253",2492.65600585938
"CR236258",58.5163154602051
"CR236260",1.20000004768372
"CR237233",1236.82666015625
"CR237234",2344.86767578125
"CR237235",1745.79357910156
"CR237236",1154.28820800781
"CR237237",1080.1513671875
"CR237238",1311.94860839844
"CR237239",886.220336914062
"CR237240",584.819213867188
"CR237241",529.683410644531
"CR237242",1774.77160644531
"CR237243",3100.6826171875
"CR237244",3744.93676757812
"CR237245",4618.15185546875
"CR237246",5121.755859375
"CR237247",5072.4814453125
"CR237248",4070.16650390625
"CR237249",4438.31689453125
"CR237250",3111.24243164062
"CR237251",1932.35119628906
"CR237252",2689.40966796875
"CR237253",2616.126953125
"CR237254",1663.89782714844
"CR237255",848.58935546875
"CR237258",334.615264892578
"CR238234",2530.97998046875
"CR238235",2882.76123046875
"CR238236",623.652404785156
"CR238237",638.389099121094
"CR238238",638.821472167969
"CR238239",595.933044433594
"CR238240",333.836486816406
"CR238241",457.476531982422
"CR238242",1881.39086914062
"CR238243",2820.57983398438
"CR238244",3363.74340820312
"CR238245",4423.708984375
"CR238246",4934.0947265625
"CR238247",5206.1025390625
"CR238248",4498.63037109375
"CR238249",5055.5234375
"CR238250",3169.35009765625
"CR238251",2711.10815429688
"CR238252",2828.41430664062
"CR238253",1965.81201171875
"CR238254",1170.13330078125
"CR238255",401.029937744141
"CR239232",153.971115112305
"CR239233",577.555603027344
"CR239234",1617.56982421875
"CR239235",1804.80627441406
"CR239236",294.842315673828
"CR239237",45.3207168579102
"CR239238",66.0411758422852
"CR239239",226.287231445312
"CR239240",196.496841430664
"CR239241",1029.09643554688
"CR239242",2039.13317871094
"CR239243",2179.57446289062
"CR239244",2063.06201171875
"CR239245",3313.47231445312
"CR239246",3524.517578125
"CR239247",5071.92138671875
"CR239248",4666.4873046875
"CR239249",4221.2080078125
"CR239250",4039.37329101562
"CR239251",3159.44506835938
"CR239252",1876.15380859375
"CR239253",1033.69567871094
"CR239254",827.622680664062
"CR239255",524.226806640625
"CR239256",464.139617919922
"CR240233",317.480438232422
"CR240234",645.992797851562
"CR240235",236.1337890625
"CR240236",195.25862121582
"CR240237",5.59088325500488
"CR240238",44.9600105285645
"CR240239",165.453582763672
"CR240240",318.016418457031
"CR240241",1357.27294921875
"CR240242",1281.42053222656
"CR240243",684.269287109375
"CR240244",2718.86572265625
"CR240245",3405.32934570312
"CR240246",1006.44799804688
"CR240247",2789.46606445312
"CR240248",4767.42138671875
"CR240249",4359.37060546875
"CR240250",3787.85327148438
"CR240251",1832.51525878906
"CR240252",834.230834960938
"CR240253",507.86376953125
"CR240254",682.4443359375
"CR240255",1046.52624511719
"CR240256",1200.1806640625
"CR240257",1298.54858398438
"CR241232",31.1384944915771
"CR241233",100.018966674805
"CR241234",210.175720214844
"CR241235",105.339859008789
"CR241237",98.4239273071289
"CR241238",548.829345703125
"CR241239",657.655090332031
"CR241240",175.313003540039
"CR241241",256.03369140625
"CR241242",966.351245117188
"CR241243",1577.826171875
"CR241244",1358.58337402344
"CR241245",2386.52221679688
"CR241246",2881.36694335938
"CR241247",404.700866699219
"CR241248",3160.43774414062
"CR241249",3812.32958984375
"CR241250",2229.16357421875
"CR241251",1542.04174804688
"CR241252",1367.85961914062
"CR241253",515.418151855469
"CR241254",840.059631347656
"CR241255",1141.84167480469
"CR241256",1157.86279296875
"CR241257",1780.15869140625
"CR242233",126.919128417969
"CR242237",319.724029541016
"CR242238",317.485260009766
"CR242244",706.993774414062
"CR242245",1172.60607910156
"CR242246",2216.75634765625
"CR242247",1497.81530761719
"CR242248",729.153686523438
"CR242249",2612.69311523438
"CR242250",1265.27368164062
"CR242251",1551.53918457031
"CR242252",1255.95666503906
"CR242253",618.862976074219
"CR242254",602.5634765625
"CR242255",1600.1650390625
"CR242256",1530.24377441406
"CR242257",1925.21118164062
"CR242258",1698.39709472656
"CR243232",28.4260425567627
"CR243233",7.06616258621216
"CR243234",92.8158569335938
"CR243237",45.7404479980469
"CR243245",2049.28564453125
"CR243246",2028.28662109375
"CR243248",64.9749755859375
"CR243249",1023.13195800781
"CR243250",678.706359863281
"CR243251",1009.48754882812
"CR243252",1008.02825927734
"CR243253",333.931640625
"CR243254",187.621704101562
"CR243255",649.493103027344
"CR243256",995.888122558594
"CR243257",1115.90075683594
"CR243258",1321.46105957031
"CR244231",3.63072919845581
"CR244233",1.20000004768372
"CR244234",16.3856143951416
"CR244237",15.8835773468018
"CR244238",10.890585899353
"CR244239",27.7999992370605
"CR244245",1349.85437011719
"CR244246",1712.07507324219
"CR244249",957.5654296875
"CR244250",401.790835571289
"CR244251",200.760269165039
"CR244252",356.366088867188
"CR244253",44.8082275390625
"CR244254",61.5291023254395
"CR244255",77.8801956176758
"CR244256",825.354858398438
"CR244257",848.263671875
"CR245231",1.8411111831665
"CR245238",22.5169486999512
"CR245239",106.180000305176
"CR245240",95.7437744140625
"CR245250",69.6325328826904
"CR245251",71.9879302978516
"CR245252",417.547271728516
"CR245253",301.764434814453
"CR245254",436.01416015625
"CR245255",290.391723632812
"CR245256",554.102478027344
"CR245257",935.691589355469
"CR246238",39.8641357421875
"CR246251",172.284952163696
"CR246252",254.591983795166
"CR246253",257.54833984375
"CR246254",335.326782226562
"CR246255",444.581573486328
"CR246256",244.496678670247
"CR247253",161.393814086914
"CR247254",136.650238037109
"CR247255",181.127192179362
"CR248235",856.519165039062
"CR248236",109.688102722168
"CR248237",44.7275276184082
"CR249235",2721.71606445312
"CR249236",1.69998979568481
"CR249237",553.836669921875
"CR250234",4106.9033203125
"CR250235",1189.986328125
"CR250236",166.417297363281
"CR251232",4270.466796875
"CR251234",1295.48742675781
"CR251235",9.08649158477783
"CR251236",2052.9970703125
"CR252232",394.007751464844
"CR252234",4.92215156555176
"CR252235",760.611633300781
"CR253232",2157.8388671875
"CR253233",565.521240234375
"CR253234",204.829467773438
"CR155089",2.59999990463257
"CR155090",2.52231860160828
"CR155097",1.59993517398834
"CR156083",89.9813613891602
"CR156089",3.22327184677124
"CR156090",2.15813779830933
"CR156095",5.68578243255615
"CR156097",1.89941585063934
"CR157083",56.6881675720215
"CR157084",90
"CR157085",90
"CR157087",966.5
"CR157088",563.885803222656
"CR157089",1.40037453174591
"CR157091",8.8484468460083
"CR157095",1.5574209690094
"CR157096",4.23458242416382
"CR157098",1.29999995231628
"CR158083",57.6830024719238
"CR158084",90
"CR158085",90
"CR158087",868.5
"CR158088",734.067993164062
"CR158089",2.44892072677612
"CR158091",8.04464912414551
"CR158095",3.2604341506958
"CR158096",3.83363056182861
"CR159083",70.0430755615234
"CR159085",160.273162841797
"CR159086",300
"CR159087",920.5166015625
"CR159088",283.298065185547
"CR159089",4.39955139160156
"CR159091",3.09999990463257
"CR159095",3.42714405059814
"CR159096",3.15921783447266
"CR159097",8.99902057647705
"CR159098",1.20000004768372
"CR159099",1.10000002384186
"CR160083",135.876739501953
"CR160086",275.289367675781
"CR160087",243.420471191406
"CR160088",667.797180175781
"CR160089",527.897583007812
"CR160090",433.476348876953
"CR160091",600.978149414062
"CR160093",118.806137084961
"CR160094",145.064590454102
"CR160095",1.91675055027008
"CR160096",2.64369702339172
"CR160097",9.07360649108887
"CR160098",2
"CR160099",1.89999997615814
"CR161083",240.283355712891
"CR161084",579.800659179688
"CR161085",993.071899414062
"CR161086",506.918334960938
"CR161087",228.703948974609
"CR161088",689.531372070312
"CR161089",672.295715332031
"CR161090",743.263000488281
"CR161091",390.7431640625
"CR161092",228.427841186523
"CR161093",232.108154296875
"CR161094",220.983032226562
"CR161096",7.62797021865845
"CR161097",11.3999996185303
"CR162083",388.057067871094
"CR162084",592.948059082031
"CR162085",937.47119140625
"CR162086",1411.12036132812
"CR162087",338.669738769531
"CR162088",534.988830566406
"CR162089",529.304809570312
"CR162090",1089.5068359375
"CR162091",526.628723144531
"CR162092",276.732727050781
"CR162093",732.66455078125
"CR162094",382.215454101562
"CR162095",56.6908950805664
"CR162096",27.5320510864258
"CR162097",4.40000009536743
"CR162101",310
"CR163083",279.799346923828
"CR163084",616.115600585938
"CR163085",870.866271972656
"CR163086",2007.76281738281
"CR163087",3428.52099609375
"CR163088",1374.42883300781
"CR163089",981.202819824219
"CR163090",1355.33935546875
"CR163091",1025.06420898438
"CR163092",631.617126464844
"CR163093",920.519897460938
"CR163094",793.792236328125
"CR163096",71.7851867675781
"CR163101",460.799987792969
"CR163102",136.309982299805
"CR163107",175.716796875
"CR164083",257.751190185547
"CR164084",625.924011230469
"CR164085",1020.35894775391
"CR164086",1410.31384277344
"CR164087",2385.22973632812
"CR164088",1596.72351074219
"CR164089",1328.14233398438
"CR164090",1459.03149414062
"CR164091",1502.78918457031
"CR164092",952.972717285156
"CR164093",1265.42663574219
"CR164094",1384.44506835938
"CR164095",960.376098632812
"CR164102",456.651702880859
"CR164103",260.455139160156
"CR164106",155.993347167969
"CR164107",129.252136230469
"CR164108",186.575912475586
"CR164112",39.4000015258789
"CR165083",723.226318359375
"CR165084",461.885131835938
"CR165085",1388.85437011719
"CR165086",1694.47473144531
"CR165087",2011.84118652344
"CR165088",1371.24182128906
"CR165089",1161.36804199219
"CR165090",1244.89306640625
"CR165091",1334.67236328125
"CR165092",1351.11682128906
"CR165093",1484.03601074219
"CR165094",1701.64489746094
"CR165095",1238.24560546875
"CR165102",561.944091796875
"CR165103",478.507141113281
"CR165106",399.348571777344
"CR165107",273.296936035156
"CR165108",163.050827026367
"CR165117",2.4354612827301
"CR166083",850.134582519531
"CR166084",617.903991699219
"CR166085",3733.40405273438
"CR166086",3269.0712890625
"CR166087",2992.68701171875
"CR166088",1497.13647460938
"CR166089",1047.82482910156
"CR166090",1056.94921875
"CR166091",1394.62512207031
"CR166092",1494.19934082031
"CR166093",1932.22265625
"CR166094",1712.98889160156
"CR166095",1679.87939453125
"CR166101",1365.31567382812
"CR166102",826.361633300781
"CR166103",972.238037109375
"CR166104",1177.07153320312
"CR166105",956.434204101562
"CR166106",874.856323242188
"CR166107",901.2802734375
"CR166108",178.278182983398
"CR166109",114.015174865723
"CR166111",59.1252784729004
"CR166113",10.8016519546509
"CR166114",4.78918313980103
"CR166115",40.9136352539062
"CR166116",14.9178438186646
"CR166117",5.49405765533447
"CR166118",45.6943817138672
"CR166122",3.72614026069641
"CR166123",57.5083236694336
"CR167083",830.2001953125
"CR167084",998.971130371094
"CR167085",4025.34716796875
"CR167086",2909.11499023438
"CR167087",2249.87963867188
"CR167088",2001.318359375
"CR167089",1897.70458984375
"CR167090",1423.08642578125
"CR167091",1198.67211914062
"CR167092",1295.21594238281
"CR167093",1495.91015625
"CR167094",2040.79150390625
"CR167095",1850.65966796875
"CR167099",1384.9228515625
"CR167101",1450.17358398438
"CR167102",128.054428100586
"CR167103",724.094116210938
"CR167104",415.545654296875
"CR167105",265.508514404297
"CR167106",299.988647460938
"CR167107",144.350982666016
"CR167108",109.048347473145
"CR167109",59.8418197631836
"CR167113",9.51197338104248
"CR167114",9.40514373779297
"CR167115",66.6556777954102
"CR167116",57.3052978515625
"CR167117",5.56277799606323
"CR167118",34.3101501464844
"CR167119",2.99732971191406
"CR167120",4.00910139083862
"CR167122",7.82928943634033
"CR167123",201.373413085938
"CR168083",587.175354003906
"CR168084",1252.97387695312
"CR168085",1569.00573730469
"CR168086",2197.97485351562
"CR168087",1488.61877441406
"CR168088",1591.86657714844
"CR168089",2093.77368164062
"CR168090",1904.92614746094
"CR168091",1928.15539550781
"CR168092",1698.36767578125
"CR168093",2367.41650390625
"CR168094",2016.93615722656
"CR168095",2088.43823242188
"CR168096",1754.93115234375
"CR168098",1693.52575683594
"CR168099",1962.79370117188
"CR168100",1142.15600585938
"CR168101",1598.20031738281
"CR168102",79.8900985717773
"CR168103",541.835510253906
"CR168104",642.694885253906
"CR168105",288.649505615234
"CR168106",165.820953369141
"CR168107",39.8661575317383
"CR168108",43.1454391479492
"CR168109",41.0130081176758
"CR168110",21.0364532470703
"CR168111",7.72547101974487
"CR168113",243.880813598633
"CR168114",107.465751647949
"CR168115",123.44108581543
"CR168116",45.9260368347168
"CR168118",2.32599973678589
"CR168120",7.39009046554565
"CR168121",8.27192211151123
"CR168123",11.7984647750854
"CR168124",50.838877360026
"CR169083",608.687744140625
"CR169084",1280.28784179688
"CR169085",1106.56237792969
"CR169086",902.504516601562
"CR169087",436.363647460938
"CR169088",849.760192871094
"CR169089",1452.33947753906
"CR169090",1627.5810546875
"CR169091",2075
"CR169092",1978.80236816406
"CR169093",2251.06494140625
"CR169094",2572.33837890625
"CR169095",2587.8828125
"CR169096",2046.69384765625
"CR169097",1868.14807128906
"CR169098",2052.70532226562
"CR169099",1963.91442871094
"CR169100",1893.06994628906
"CR169101",1541.25952148438
"CR169102",759.549987792969
"CR169103",1180.7939453125
"CR169104",1102.89904785156
"CR169105",954.262084960938
"CR169106",802.988342285156
"CR169107",159.974716186523
"CR169108",276.344177246094
"CR169109",395.068420410156
"CR169110",13.1000003814697
"CR169113",410.122283935547
"CR169114",463.021575927734
"CR169115",150.699996948242
"CR169122",21.3768405914307
"CR169123",19.089225769043
"CR170083",410.807037353516
"CR170085",154.507598876953
"CR170086",138.302093505859
"CR170087",517.835144042969
"CR170088",697.020690917969
"CR170089",928.037292480469
"CR170090",1392.53149414062
"CR170091",1774.15991210938
"CR170092",2123.6923828125
"CR170093",2264.5888671875
"CR170094",2120.69116210938
"CR170095",2344.3857421875
"CR170096",2012.93835449219
"CR170097",2107.93383789062
"CR170098",2149.74877929688
"CR170099",1932.22351074219
"CR170100",1888.568359375
"CR170101",1752.04565429688
"CR170102",905.235168457031
"CR170103",1156.05749511719
"CR170104",1199.521484375
"CR170105",1392.13098144531
"CR170106",1168.15466308594
"CR170107",145.658721923828
"CR170108",154.684387207031
"CR170109",417.823516845703
"CR170110",190.014266967773
"CR170113",138.441482543945
"CR170114",223.509216308594
"CR170120",18.7736663818359
"CR170122",15.3928689956665
"CR171088",543.041015625
"CR171089",477.808715820312
"CR171090",1377.48693847656
"CR171091",1730.12658691406
"CR171092",1946.58166503906
"CR171093",2338.68041992188
"CR171094",1984.78283691406
"CR171095",2408.3583984375
"CR171096",2042.09118652344
"CR171097",1941.56677246094
"CR171098",1804.34680175781
"CR171099",1625.99401855469
"CR171100",1503.44555664062
"CR171101",1165.57824707031
"CR171102",908.701416015625
"CR171103",783.651000976562
"CR171104",905.087219238281
"CR171105",750.524475097656
"CR171106",1460.05346679688
"CR171107",355.053680419922
"CR171108",36.0369453430176
"CR171109",38.8990440368652
"CR171110",193.398696899414
"CR171113",73.6301193237305
"CR171114",61.0340538024902
"CR171120",25.3064441680908
"CR171121",80.5668411254883
"CR172088",672.190673828125
"CR172089",633.549133300781
"CR172090",1147.08569335938
"CR172091",1600.01086425781
"CR172092",1886.99401855469
"CR172093",2280.58325195312
"CR172094",2504.42602539062
"CR172095",2439.63598632812
"CR172096",1934.31298828125
"CR172097",1728.98498535156
"CR172098",1480.19836425781
"CR172099",995.537658691406
"CR172100",1055.11608886719
"CR172101",1233.322265625
"CR172102",1140.39184570312
"CR172103",1062.28137207031
"CR172104",1499.62463378906
"CR172105",504.376617431641
"CR172107",71.402473449707
"CR172109",223.68391418457
"CR172110",89.0441131591797
"CR172111",2.79999995231628
"CR172113",273.758178710938
"CR172114",11.3000001907349
"CR172120",95.0999984741211
"CR173089",1252.03466796875
"CR173090",858.826904296875
"CR173091",1043.28649902344
"CR173092",1598.16271972656
"CR173093",2286.82177734375
"CR173094",1929.72424316406
"CR173095",2177.92260742188
"CR173096",1734.12573242188
"CR173097",1380.99951171875
"CR173098",1093.88012695312
"CR173099",933.297424316406
"CR173100",1408.29040527344
"CR173101",1379.98999023438
"CR173102",1946.31213378906
"CR173103",1165.74609375
"CR173104",613.924438476562
"CR173105",264.785736083984
"CR173106",337.710021972656
"CR173107",75.8417892456055
"CR173121",1.5
"CR174088",217.592788696289
"CR174089",492.987152099609
"CR174090",681.082824707031
"CR174091",469.394866943359
"CR174092",1416.60034179688
"CR174093",2004.19177246094
"CR174094",1765.9951171875
"CR174095",1812.3642578125
"CR174096",1719.13598632812
"CR174097",1727.67541503906
"CR174098",1111.4755859375
"CR174099",1010.25030517578
"CR174100",1709.59338378906
"CR174101",1833.07873535156
"CR174102",1947.28381347656
"CR174103",1376.90051269531
"CR174104",286.870574951172
"CR174105",66.7453079223633
"CR174106",64.3085861206055
"CR174115",2.20000004768372
"CR174118",13.1000003814697
"CR174119",72.0999984741211
"CR175088",74.0999984741211
"CR175089",259.664459228516
"CR175090",672.197998046875
"CR175091",659.58251953125
"CR175092",1295.8544921875
"CR175093",1829.29858398438
"CR175094",2011.25756835938
"CR175095",2079.02685546875
"CR175096",2074.73461914062
"CR175097",1956.23876953125
"CR175098",1495.30322265625
"CR175099",847.611267089844
"CR175100",877.081420898438
"CR175101",1465.77709960938
"CR175102",1783.42602539062
"CR175103",1093.19458007812
"CR175104",140.55696105957
"CR175110",145.812286376953
"CR175111",136.556503295898
"CR175117",176.625381469727
"CR175118",336.9208984375
"CR175119",29.9058418273926
"CR176088",68.7834930419922
"CR176089",86.4593200683594
"CR176090",485.430114746094
"CR176091",596.702514648438
"CR176092",699.904907226562
"CR176093",1216.01000976562
"CR176094",1657.82189941406
"CR176095",1623.88110351562
"CR176096",1814.509765625
"CR176097",1695.48937988281
"CR176098",1569.80627441406
"CR176099",1007.05920410156
"CR176100",1247.05151367188
"CR176101",1734.234375
"CR176102",1329.84643554688
"CR176103",531.8798828125
"CR176104",172.764266967773
"CR176110",165.511276245117
"CR176111",51.4722099304199
"CR176112",23.7931823730469
"CR176117",9.58837699890137
"CR176118",590.402526855469
"CR176119",919.272827148438
"CR176120",1221.90234375
"CR177088",36.5929718017578
"CR177089",132.750457763672
"CR177090",524.205993652344
"CR177091",553.487426757812
"CR177092",364.425537109375
"CR177093",817.445495605469
"CR177094",869.115478515625
"CR177095",1332.51416015625
"CR177096",1360.98901367188
"CR177097",1220.43273925781
"CR177098",1643.66345214844
"CR177099",1120.01586914062
"CR177100",1329.35339355469
"CR177101",1464.90417480469
"CR177102",1695.69775390625
"CR177103",495.069396972656
"CR177104",132.200942993164
"CR177109",140.300964355469
"CR177110",159.927444458008
"CR177114",7.69999980926514
"CR177118",777.434936523438
"CR177119",1157.88073730469
"CR177120",626.531982421875
"CR178089",68.4698257446289
"CR178090",230.536178588867
"CR178091",371.831726074219
"CR178092",467.182312011719
"CR178093",352.247741699219
"CR178094",468.91650390625
"CR178095",683.330383300781
"CR178096",1047.35913085938
"CR178097",1749.98254394531
"CR178098",1580.47106933594
"CR178099",1300.04772949219
"CR178100",1591.74230957031
"CR178101",1342.89990234375
"CR178102",1315.80969238281
"CR178103",791.348327636719
"CR178104",231.05615234375
"CR178107",53.0014228820801
"CR178109",207.199996948242
"CR178117",116.345634460449
"CR178119",926.079895019531
"CR178120",227.573028564453
"CR178121",54.2792701721191
"CR179089",80
"CR179090",130.824752807617
"CR179091",252.489242553711
"CR179092",191.671493530273
"CR179093",366.152008056641
"CR179094",396.640930175781
"CR179095",470.88818359375
"CR179096",625.684326171875
"CR179097",1704.47692871094
"CR179098",1438.07592773438
"CR179099",1784.86889648438
"CR179100",1368.50048828125
"CR179101",1213.15478515625
"CR179102",911.161865234375
"CR179103",730.587585449219
"CR179104",165.862762451172
"CR179106",34.4558181762695
"CR179107",182.608383178711
"CR179116",176.757583618164
"CR180090",140.989334106445
"CR180091",300
"CR180092",212.481842041016
"CR180093",347.036499023438
"CR180094",307.687408447266
"CR180095",651.143371582031
"CR180096",534.101989746094
"CR180097",1461.91381835938
"CR180098",1784.31945800781
"CR180099",1558.85522460938
"CR180100",1197.66955566406
"CR180101",1645.17602539062
"CR180102",1665.01220703125
"CR180103",857.75537109375
"CR180104",1421.93115234375
"CR180105",175.241836547852
"CR180106",29.8903980255127
"CR180107",520.908935546875
"CR180110",348.198364257812
"CR180115",381.794982910156
"CR180116",111.154411315918
"CR181090",36.3629531860352
"CR181091",970.817565917969
"CR181092",1000.27532958984
"CR181093",353.512573242188
"CR181094",405.936370849609
"CR181095",624.416137695312
"CR181096",1066.08129882812
"CR181097",1516.43322753906
"CR181098",1840.34997558594
"CR181099",1129.90417480469
"CR181100",1794.91796875
"CR181101",1432.064453125
"CR181102",1730.88916015625
"CR181103",2098.69848632812
"CR181104",2062.05224609375
"CR181105",1235.32397460938
"CR181106",1140.53247070312
"CR181108",3142.1748046875
"CR181109",2239.01586914062
"CR181110",932.256958007812
"CR181111",329.834289550781
"CR181112",137.024108886719
"CR181113",125.95832824707
"CR181114",59.71826171875
"CR181115",86.459098815918
"CR181116",109.318130493164
"CR182089",40
"CR182090",40
"CR182091",189.8984375
"CR182092",597.410766601562
"CR182093",442.379486083984
"CR182094",547.197326660156
"CR182095",908.167541503906
"CR182096",931.565551757812
"CR182097",1251.03381347656
"CR182098",1404.54736328125
"CR182099",1810.26135253906
"CR182100",2207.16943359375
"CR182101",1894.53039550781
"CR182102",2157.6123046875
"CR182103",2193.49877929688
"CR182104",2063.01123046875
"CR182105",1165.07043457031
"CR182106",1204.98815917969
"CR182107",2139.11010742188
"CR182108",2403.73706054688
"CR182109",1837.55029296875
"CR182110",641.961547851562
"CR182111",340.244445800781
"CR182112",350.014556884766
"CR182113",236.896408081055
"CR183090",178.730667114258
"CR183091",295.243347167969
"CR183092",710.3193359375
"CR183093",697.694458007812
"CR183094",787.337646484375
"CR183095",1052.67211914062
"CR183096",1222.45373535156
"CR183097",1546.7314453125
"CR183098",1761.40979003906
"CR183099",2391.087890625
"CR183100",2260.71997070312
"CR183101",1935.421875
"CR183102",2082.33862304688
"CR183103",1857.67565917969
"CR183104",1626.78735351562
"CR183105",961.444152832031
"CR183106",1025.90612792969
"CR183107",1655.224609375
"CR183108",1654.27185058594
"CR183109",845.46630859375
"CR183110",345.772216796875
"CR183111",445.341400146484
"CR183112",826.676513671875
"CR184089",49.9914665222168
"CR184090",95.5637435913086
"CR184091",244.864456176758
"CR184092",738.674438476562
"CR184093",519.112854003906
"CR184094",414.611450195312
"CR184095",886.283203125
"CR184096",857.430236816406
"CR184097",968.326599121094
"CR184098",1640.03112792969
"CR184099",2519.72485351562
"CR184100",2275.94384765625
"CR184101",2250.27685546875
"CR184102",2107.90649414062
"CR184103",2500.57006835938
"CR184104",2349.669921875
"CR184105",1732.08386230469
"CR184106",597.089172363281
"CR184107",1051.85487060547
"CR184108",816.520202636719
"CR184109",343.364440917969
"CR184110",431.871368408203
"CR184111",123.445663452148
"CR184112",113.64714050293
"CR184113",8.40706157684326
"CR184114",56.6447296142578
"CR184115",22.9756126403809
"CR184116",5.12067365646362
"CR185090",50.0269546508789
"CR185091",235.046539306641
"CR185092",325.329559326172
"CR185093",396.351318359375
"CR185094",583.671821594238
"CR185095",804.619247436523
"CR185096",790.235681152344
"CR185097",658.248107910156
"CR185098",1416.02368164062
"CR185099",2264.9970703125
"CR185100",2284.21508789062
"CR185101",2254.54223632812
"CR185102",1938.95959472656
"CR185103",2333.32275390625
"CR185104",1912.85754394531
"CR185105",1790.35754394531
"CR185106",751.059875488281
"CR185107",626.638549804688
"CR185108",88.7549362182617
"CR185109",88.4778060913086
"CR185110",57.903980255127
"CR185111",291.466033935547
"CR185112",35.6325950622559
"CR185113",45.685905456543
"CR185114",64.8405303955078
"CR185115",66.9234619140625
"CR185118",81.5090560913086
"CR185119",157.921463012695
"CR185120",417.836181640625
"CR186090",73.9919662475586
"CR186091",157.417922973633
"CR186097",914.545837402344
"CR186098",1551.87670898438
"CR186099",2278.54370117188
"CR186100",1873.29504394531
"CR186101",1428.564453125
"CR186102",1783.0302734375
"CR186103",1662.71130371094
"CR186104",1522.16979980469
"CR186105",1787.00842285156
"CR186106",775.411010742188
"CR186107",1187.99877929688
"CR186108",163.462753295898
"CR186109",134.555557250977
"CR186110",290.123565673828
"CR186111",512.597351074219
"CR186112",212.030899047852
"CR186113",25.1460342407227
"CR186114",14.8999996185303
"CR186116",99.2472076416016
"CR186118",87.1292572021484
"CR186119",41.4754409790039
"CR186120",197.703842163086
"CR187097",427.715515136719
"CR187098",1872.39501953125
"CR187099",1901.068359375
"CR187100",2008.69445800781
"CR187101",1842.74987792969
"CR187102",656.964111328125
"CR187103",682.550598144531
"CR187104",821.891967773438
"CR187105",622.589599609375
"CR187106",428.895172119141
"CR187107",1316.87048339844
"CR187108",263.339691162109
"CR187109",182.956985473633
"CR187110",232.752166748047
"CR187111",664.32275390625
"CR187112",120.531204223633
"CR187113",26.0070571899414
"CR187116",113.267097473145
"CR187119",11.1219253540039
"CR188092",52.0589141845703
"CR188093",61.011287689209
"CR188096",499.986145019531
"CR188098",1377.99621582031
"CR188099",1966.11572265625
"CR188100",2213.10620117188
"CR188101",918.398681640625
"CR188102",604.727172851562
"CR188103",1373.70068359375
"CR188104",749.000793457031
"CR188105",478.860229492188
"CR188106",292.720336914062
"CR188107",327.573883056641
"CR188108",132.530303955078
"CR188109",332.983001708984
"CR188110",463.399261474609
"CR188111",321.536682128906
"CR188112",103.988731384277
"CR188113",98.602783203125
"CR188119",19.6899852752686
"CR189095",495.281311035156
"CR189098",1794.37963867188
"CR189099",2337.8603515625
"CR189100",2215.39208984375
"CR189101",2286.86572265625
"CR189102",2047.08276367188
"CR189103",1347.57104492188
"CR189104",527.526489257812
"CR189105",469.128082275391
"CR189106",299.648681640625
"CR189107",122.49568939209
"CR189108",51.797779083252
"CR189109",264.187591552734
"CR189110",275.597015380859
"CR189111",281.298919677734
"CR189112",245.031509399414
"CR189113",92.7322540283203
"CR189119",22.5606861114502
"CR190093",476.964141845703
"CR190094",713.57666015625
"CR190095",780.050048828125
"CR190096",863.368896484375
"CR190097",1155.05126953125
"CR190098",1552.15649414062
"CR190099",2764.01025390625
"CR190100",2282.35791015625
"CR190101",1912.27917480469
"CR190102",1380.37390136719
"CR190103",688.701049804688
"CR190104",570.963317871094
"CR190105",334.368377685547
"CR190106",229.975860595703
"CR190107",56.6401748657227
"CR190108",23.3479995727539
"CR190109",34.822940826416
"CR190110",90.5826797485352
"CR190111",45.3726615905762
"CR190112",82.7936477661133
"CR190119",56.1678199768066
"CR191093",847.516418457031
"CR191094",1144.7578125
"CR191095",1178.45251464844
"CR191096",1014.51696777344
"CR191097",1200.28479003906
"CR191098",2451.34423828125
"CR191099",2375.77709960938
"CR191100",2224.546875
"CR191101",1910.97888183594
"CR191102",600.336547851562
"CR191103",299.914703369141
"CR191105",135.053176879883
"CR191106",178.061111450195
"CR191107",116.353073120117
"CR191109",105.522690582275
"CR191110",118.019844055176
"CR191111",164.698272705078
"CR191112",81.1568603515625
"CR191116",49.0953750610352
"CR191119",17.7455711364746
"CR192092",25.7153511047363
"CR192093",632.053527832031
"CR192094",1303.27648925781
"CR192095",1020.01495361328
"CR192096",659.706726074219
"CR192097",1700.49951171875
"CR192098",2430.7099609375
"CR192099",2571.01416015625
"CR192100",2102.63061523438
